,Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend,Volatility,SMA_21,LMA_34,Trade_Call,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower
350,2018-10-10,INFY,EQ,717.75,719.9,719.9,695.4,700.35,700.45,703.19,8866251,6234700033.0,219744,4098711,46.23,10,2018,-2.4103099965168906,Negative,0.060540485003794435,723.8761904761907,925.9191176470586,HODL,720.1285714285724,11.673864864729536,743.4763011580314,696.7808416991134
351,2018-10-11,INFY,EQ,700.45,685.0,692.9,663.3,675.4,673.35,676.06,10985897,7427150380.0,285534,5910635,53.8,10,2018,-3.868941394817616,Among top losers,0.05802237031776877,721.0452380952383,905.0102941176468,HODL,716.8142857142867,17.110359306725467,751.0350043277376,682.5935671008358
352,2018-10-12,INFY,EQ,673.35,676.4,684.05,661.5,678.15,678.8,673.71,8909221,6002268067.0,214848,4229073,47.47,10,2018,0.8093859062894282,Slight Positive,0.06058768591504354,718.5666666666668,884.2705882352939,HODL,714.9214285714296,19.745074500589293,754.4115775726082,675.431279570251
353,2018-10-15,INFY,EQ,678.8,688.6,705.0,681.5,703.5,698.8,691.39,6222176,4301952211.0,121763,3187712,51.23,10,2018,2.9463759575721893,Positive,0.06675847550361944,716.8761904761907,863.7235294117644,HODL,713.5321428571439,20.17249276332926,753.8771283838024,673.1871573304853
354,2018-10-16,INFY,EQ,698.8,710.0,713.9,689.4,692.0,695.25,702.32,11588963,8139197321.0,266266,4829861,41.68,10,2018,-0.5080137378362881,Slight Negative,0.059452074948106545,714.607142857143,843.6338235294114,HODL,711.3214285714295,20.372348475775773,752.066125522981,670.5767316198779
355,2018-10-17,INFY,EQ,695.25,710.0,721.8,701.35,705.5,705.35,711.55,20360697,14487628785.0,280701,8842531,43.43,10,2018,1.4527148507730958,Positive,0.06159368831677715,713.257142857143,822.7499999999995,HODL,710.4285714285724,20.338100984340063,751.1047733972525,669.7523694598922
356,2018-10-19,INFY,EQ,705.35,687.0,687.7,678.0,683.5,683.55,682.35,10421001,7110757251.0,245258,6658247,63.89,10,2018,-3.0906642092578207,Among top losers,0.06738479404568667,711.2380952380953,800.9514705882348,HODL,707.4821428571438,21.07071981488415,749.6235824869121,665.3407032273755
357,2018-10-22,INFY,EQ,683.55,688.7,695.05,673.8,680.5,679.95,679.08,6672840,4531381462.0,118989,4592757,68.83,10,2018,-0.5266622778143382,Slight Negative,0.06425990962234861,709.3738095238097,779.4764705882349,HODL,703.9035714285725,21.197064966350617,746.2977013612738,661.5094414958712
358,2018-10-23,INFY,EQ,679.95,675.95,682.0,653.3,663.05,657.6,663.77,9041701,6001591448.0,206699,6249984,69.12,10,2018,-3.2870063975292347,Among top losers,0.06076097298226745,706.4142857142858,757.1647058823525,HODL,697.5428571428582,20.73912001271956,739.0210971682974,656.0646171174191
359,2018-10-24,INFY,EQ,657.6,663.0,666.5,647.15,650.0,649.8,653.45,7058164,4612127164.0,151398,4319821,61.2,10,2018,-1.186131386861322,Negative,0.05972137456880896,703.7714285714287,733.8911764705878,HODL,691.9214285714296,22.309145367625895,736.5397193066814,647.3031378361778
360,2018-10-25,INFY,EQ,649.8,643.0,656.35,636.25,647.3,648.75,647.53,8270469,5355339309.0,196622,5315499,64.27,10,2018,-0.1615881809787556,Slight or No Change,0.044281463444267574,700.4619047619049,710.7882352941172,HODL,687.7464285714295,24.583268734024298,736.9129660394781,638.579891103381
361,2018-10-26,INFY,EQ,648.75,645.3,648.7,629.9,634.05,633.6,636.49,5464141,3477864472.0,111447,3187130,58.33,10,2018,-2.3352601156069297,Negative,0.04545600828941984,696.0523809523811,707.742647058823,HODL,681.2464285714295,26.074644803894618,733.3957181792188,629.0971389636403
362,2018-10-29,INFY,EQ,633.6,633.7,650.55,631.5,646.1,644.75,637.82,7137446,4552389118.0,123494,5228816,73.26,10,2018,1.7597853535353591,Positive,0.04767875286399895,692.5714285714287,705.2382352941171,HODL,676.267857142858,25.900754422820523,728.069365988499,624.466348297217
363,2018-10-30,INFY,EQ,644.75,641.1,663.8,637.45,658.9,659.6,657.39,8793411,5780678040.0,148842,5764870,65.56,10,2018,2.303218301667309,Positive,0.053665537403393894,689.4666666666668,703.2514705882346,HODL,672.1142857142867,23.26528801400408,718.6448617422948,625.5837096862786
364,2018-10-31,INFY,EQ,659.6,663.9,692.95,663.05,685.95,686.4,681.52,11947995,8142844240.0,223319,7659197,64.1,10,2018,4.06306852637961,Among top gainers,0.0703409368756268,687.3880952380954,701.8867647058818,HODL,671.1107142857152,22.22892414585682,715.5685625774288,626.6528659940016
365,2018-11-01,INFY,EQ,686.4,689.7,689.7,659.6,667.0,666.7,671.01,5860244,3932276784.0,125725,3282959,56.02,11,2018,-2.870046620046607,Negative,0.06803947403000671,683.5809523809526,699.9999999999994,HODL,670.6357142857152,22.248434936952208,715.1325841596196,626.1388444118107
366,2018-11-02,INFY,EQ,666.7,665.95,675.8,660.1,663.2,662.25,665.4,6654067,4427642405.0,148487,3761960,56.54,11,2018,-0.667466626668678,Slight Negative,0.06697408077418238,680.4261904761906,697.8808823529407,HODL,669.4535714285723,22.22093143765546,713.8954343038832,625.0117085532614
367,2018-11-05,INFY,EQ,662.25,663.5,668.6,657.0,663.7,666.0,662.36,5799426,3841307501.0,140183,3670964,63.3,11,2018,0.5662514156285381,Slight Positive,0.06678557093144274,678.4642857142859,695.6191176470583,HODL,667.1107142857153,20.55550813860145,708.2217305629182,625.9996980085124
368,2018-11-06,INFY,EQ,666.0,667.9,675.0,660.65,667.1,666.45,668.4,6975525,4662445094.0,240509,4371014,62.66,11,2018,0.06756756756758353,Slight or No Change,0.059182382016217595,675.6952380952383,693.6411764705877,HODL,665.0535714285725,18.89698250523473,702.847536439042,627.259606418103
369,2018-11-07,INFY,EQ,666.45,673.0,677.5,672.0,677.45,675.5,674.86,758956,512188500.7,31522,307741,40.55,11,2018,1.357941330932544,Positive,0.05851197394875165,673.8404761904764,692.1573529411759,HODL,662.9214285714296,15.35209474917892,693.6256180697875,632.2172390730717
370,2018-11-09,INFY,EQ,675.5,679.0,679.0,655.5,658.7,659.5,661.4,9694143,6411724146.0,244092,7091290,73.15,11,2018,-2.3686158401184265,Negative,0.06201789880265414,671.0666666666668,690.4044117647054,HODL,661.2035714285724,14.166000253697947,689.5355719359684,632.8715709211765
371,2018-11-12,INFY,EQ,659.5,666.0,676.4,662.3,665.05,664.2,669.82,7118080,4767832302.0,120785,3845132,54.02,11,2018,0.7126611068991817,Slight Positive,0.04253231829559125,669.3404761904764,688.7705882352936,HODL,660.0785714285724,13.151816404065038,686.3822042367025,633.7749386204424
372,2018-11-13,INFY,EQ,664.2,663.5,667.75,656.3,664.45,665.7,663.83,4137808,2746782461.0,129103,2641999,63.85,11,2018,0.2258355916892496,Slight or No Change,0.03200949278964728,668.9761904761906,687.6058823529407,HODL,660.657142857144,13.212419232637915,687.0819813224198,634.2323043918682
373,2018-11-14,INFY,EQ,665.7,665.7,665.7,640.5,652.4,653.2,648.72,7323026,4750599516.0,174358,4361316,59.56,11,2018,-1.8777226979119763,Negative,0.03681437717166319,667.7571428571431,685.6926470588231,HODL,660.9000000000012,13.027456213151249,686.9549124263037,634.8450875736987
374,2018-11-15,INFY,EQ,653.2,654.0,666.0,646.7,655.65,656.4,660.71,5513390,3642738196.0,130605,3270275,59.32,11,2018,0.4898958971218503,Slight or No Change,0.0366393670166225,665.7380952380955,683.6397058823525,HODL,661.4464285714297,12.633098534104175,686.7126256396381,636.1802315032213
375,2018-11-16,INFY,EQ,656.4,659.9,662.5,644.2,652.0,650.85,649.95,8583785,5579053175.0,153414,5561153,64.79,11,2018,-0.8455210237659938,Slight Negative,0.037000542421132335,663.6238095238098,681.6691176470584,HODL,662.6785714285726,10.341639400765231,683.3618502301031,641.9952926270421
376,2018-11-19,INFY,EQ,650.85,659.0,662.0,649.25,651.95,651.7,652.75,6018930,3928880482.0,96075,4076816,67.73,11,2018,0.13059844818315014,Slight or No Change,0.03219421685435967,661.0690476190479,679.5191176470585,HODL,663.1750000000012,9.551434648633004,682.2778692972672,644.0721307027352
377,2018-11-20,INFY,EQ,651.7,651.7,656.0,640.1,640.6,641.4,645.31,5384830,3474899740.0,105300,3188270,59.21,11,2018,-1.5804818167868715,Negative,0.027492035476045906,659.0619047619051,676.911764705882,HODL,661.8750000000011,11.175862554948953,684.226725109899,639.5232748901033
378,2018-11-21,INFY,EQ,641.4,640.0,640.05,612.1,619.5,619.1,618.73,14359086,8884401044.0,306110,7301207,50.85,11,2018,-3.4767695665731124,Among top losers,0.03782854458062173,656.164285714286,673.1602941176467,HODL,657.0678571428583,13.946058267831756,684.9599736785218,629.1757406071948
379,2018-11-22,INFY,EQ,619.1,622.25,628.15,616.75,620.85,620.75,623.11,6632975,4133099492.0,120189,3211872,48.42,11,2018,0.2665159101921999,Slight or No Change,0.037983032050186875,654.4095238095241,669.9911764705878,HODL,653.7857142857155,16.649779723351894,687.0852737324193,620.4861548390116
380,2018-11-26,INFY,EQ,620.75,621.0,628.0,599.85,621.2,621.45,613.78,15075209,9252894701.0,263089,8758922,58.1,11,2018,0.11276681433749493,Slight or No Change,0.03773847070872843,653.0595238095242,667.4691176470584,HODL,650.8714285714298,18.519944698873523,687.9113179691768,613.8315391736827
381,2018-11-27,INFY,EQ,621.45,625.5,641.0,625.3,641.0,638.9,634.88,12285851,7800040731.0,200385,7331501,59.67,11,2018,2.8079491511786796,Positive,0.05104263432154119,652.5904761904765,664.9485294117644,HODL,648.9357142857154,18.231064239305674,685.3978427643268,612.4735858071041
382,2018-11-28,INFY,EQ,638.9,640.95,668.7,640.0,664.5,666.4,659.36,17719890,11683706177.0,310146,10672554,60.23,11,2018,4.304272969165757,Among top gainers,0.06844797431920807,654.1523809523812,663.5352941176468,HODL,648.932142857144,18.22737382604508,685.3868905092341,612.4773952050538
383,2018-11-29,INFY,EQ,666.4,671.0,674.9,658.8,665.0,661.05,667.03,13399070,8937609219.0,170549,7390099,55.15,11,2018,-0.8028211284513809,Slight Negative,0.06945222168666673,654.9285714285717,661.8676470588232,HODL,647.9000000000011,16.973191531654244,681.8463830633096,613.9536169366926
384,2018-11-30,INFY,EQ,661.05,661.0,672.0,660.95,670.0,667.45,667.52,10445773,6972740710.0,118396,6667707,63.83,11,2018,0.9681567203691176,Slight Positive,0.0662924175458198,655.3023809523812,660.897058823529,HODL,648.4678571428583,17.515461380267002,683.4987799033923,613.4369343823242
385,2018-12-03,INFY,EQ,667.45,673.15,679.0,665.95,672.45,670.35,670.58,8260890,5539597359.0,103845,6137214,74.29,12,2018,0.43448947486701694,Slight or No Change,0.0469734732904209,654.5380952380956,660.8088235294115,HODL,648.907142857144,18.010497549457334,684.9281379560587,612.8861477582293
386,2018-12-04,INFY,EQ,670.35,672.55,688.25,671.3,683.0,685.25,682.83,7827923,5345133354.0,129170,4357939,55.67,12,2018,2.222719474901158,Positive,0.046724954127775165,655.4214285714288,660.9985294117644,HODL,650.3035714285725,20.054574236397574,690.4127199013676,610.1944229557773
387,2018-12-05,INFY,EQ,685.25,683.0,683.65,672.5,682.05,681.4,678.97,5177288,3515206694.0,96257,3101033,59.9,12,2018,-0.5618387449835893,Slight Negative,0.04936514567684739,656.3333333333336,660.4867647058821,HODL,652.3178571428581,21.715313695686675,695.7484845342315,608.8872297514847
388,2018-12-06,INFY,EQ,681.4,676.1,685.45,664.55,669.7,668.5,672.12,8039771,5403659738.0,229269,3922722,48.79,12,2018,-1.8931611388318117,Negative,0.05509647884899949,656.4523809523812,659.6999999999998,HODL,653.1821428571438,22.127172706403282,697.4364882699504,608.9277974443373
389,2018-12-07,INFY,EQ,668.5,672.0,685.75,665.6,681.0,682.8,679.07,5553948,3771508979.0,125999,3024829,54.46,12,2018,2.139117427075532,Positive,0.04082957405316362,657.2309523809525,659.0367647058821,HODL,655.4642857142866,23.474728052606448,702.4137418194995,608.5148296090737
390,2018-12-10,INFY,EQ,682.8,669.9,683.8,665.2,670.3,669.2,671.47,5121196,3438717513.0,119910,3114377,60.81,12,2018,-1.9917984768599744,Negative,0.04615724656755877,656.9309523809526,658.6147058823527,HODL,656.7142857142866,23.723474487503086,704.1612346892928,609.2673367392804
391,2018-12-11,INFY,EQ,669.2,669.2,681.9,660.6,673.25,674.5,672.27,7120933,4787161579.0,204697,3767399,52.91,12,2018,0.791990436341905,Slight Positive,0.04584251360942435,657.6452380952384,658.4544117647057,HODL,659.0785714285723,23.729223416644018,706.5370182618603,611.6201245952843
392,2018-12-12,INFY,EQ,674.5,677.1,680.65,670.6,678.1,678.5,675.12,6926183,4675985776.0,92411,3725735,53.79,12,2018,0.5930318754633124,Slight Positive,0.04597923613043064,658.3261904761906,659.0691176470586,HODL,663.3214285714295,21.207525100305148,705.7364787720397,620.9063783708192
393,2018-12-13,INFY,EQ,678.5,682.0,700.0,680.0,695.35,697.75,690.27,7521474,5191853566.0,187302,4679887,62.22,12,2018,2.8371407516580627,Positive,0.04943556853265093,659.852380952381,660.4794117647058,HODL,668.8214285714295,19.208108406929785,707.237645385289,630.4052117575699
394,2018-12-14,INFY,EQ,697.75,697.45,713.7,694.4,706.15,706.05,705.93,9560576,6749101215.0,158039,4777005,49.97,12,2018,1.1895378000716494,Positive,0.04908404526709221,662.3690476190477,662.1647058823528,BUY,674.8642857142866,16.23637213852602,707.3370299913386,642.3915414372345
395,2018-12-17,INFY,EQ,706.05,711.85,711.85,692.75,692.75,694.4,697.79,4778465,3334376899.0,95026,2319758,48.55,12,2018,-1.6500247857800354,Negative,0.04772884287923371,664.1785714285716,663.9529411764705,HODL,678.8285714285722,13.287511694590554,705.4035948177533,652.2535480393911
396,2018-12-18,INFY,EQ,694.4,686.5,686.5,674.55,677.0,676.6,679.65,8021298,5451686819.0,191277,4277069,53.32,12,2018,-2.5633640552995334,Negative,0.05248781625658358,665.404761904762,664.8897058823528,HODL,679.5571428571437,12.825213405710295,705.2075696685644,653.9067160457231
397,2018-12-19,INFY,EQ,676.6,671.55,671.55,661.1,664.6,664.85,665.07,8295459,5517046525.0,263253,4781304,57.64,12,2018,-1.7366242979603874,Negative,0.05147463961819287,666.0309523809525,665.0441176470587,HODL,679.8285714285723,12.43776374730918,704.7040989231907,654.953043933954
398,2018-12-20,INFY,EQ,664.85,660.0,671.55,656.4,666.9,667.05,664.34,11705260,7776239037.0,237519,6351199,54.26,12,2018,0.330901707151976,Slight or No Change,0.05076826744908629,667.252380952381,664.4749999999998,HODL,679.8000000000009,12.468807234337435,704.7376144686757,654.862385531326
399,2018-12-21,INFY,EQ,667.05,659.5,659.5,643.45,646.55,646.2,651.1,12802132,8335493758.0,228130,6537301,51.06,12,2018,-3.1257027209354526,Among top losers,0.057635540607225574,668.5428571428572,663.8720588235292,HODL,678.0750000000008,15.239432025585923,708.5538640511727,647.596135948829
400,2018-12-24,INFY,EQ,646.2,657.0,658.8,647.6,648.5,649.0,652.59,8379825,5468562526.0,140084,3230709,38.55,12,2018,0.4333023831631033,Slight or No Change,0.04393523755972909,669.8880952380953,663.4823529411763,HODL,675.4857142857152,16.914120507090914,709.313955299897,641.6574732715334
401,2018-12-26,INFY,EQ,649.0,647.0,647.0,637.35,643.9,644.05,641.76,6178552,3965160752.0,129003,3192480,51.67,12,2018,-0.7627118644067843,Slight Negative,0.036140095254527514,670.9642857142857,662.8367647058822,HODL,672.817857142858,18.754933783133374,710.3277247091247,635.3079895765912
402,2018-12-27,INFY,EQ,644.05,652.75,663.25,649.0,656.35,656.8,658.16,15333902,10092126951.0,182988,7084546,46.2,12,2018,1.979659964288483,Positive,0.04820792162872828,671.8166666666666,662.5529411764703,HODL,671.9821428571437,19.217115840045285,710.4163745372342,633.5479111770532
403,2018-12-28,INFY,EQ,656.8,663.35,663.5,653.3,656.1,656.95,658.29,4736598,3118076702.0,105527,2225579,46.99,12,2018,0.02283800243607637,Slight or No Change,0.04376470053463429,671.3666666666667,662.0073529411762,HODL,670.1357142857152,19.339233026851574,708.8141803394183,631.457248232012
404,2018-12-31,INFY,EQ,656.95,660.0,662.0,655.8,659.6,658.95,659.27,3373319,2223919550.0,65442,1517551,44.99,12,2018,0.304437171778682,Slight or No Change,0.041223136192398556,671.2666666666668,661.991176470588,HODL,669.4035714285723,19.57002677062891,708.54362496983,630.2635178873145
405,2019-01-01,INFY,EQ,658.95,660.95,666.3,654.15,665.95,665.05,660.66,2943390,1944579423.0,45422,1282161,43.56,1,2019,0.9257151528947459,Slight Positive,0.0423893531031821,671.152380952381,662.016176470588,HODL,668.7285714285723,19.543676080159806,707.8159235888919,629.6412192682527
406,2019-01-02,INFY,EQ,665.05,666.0,674.0,662.05,668.0,669.05,669.97,7416655,4968962633.0,108094,3880800,52.33,1,2019,0.6014585369521042,Slight Positive,0.022256141954743063,671.0904761904761,662.1147058823526,HODL,668.0535714285722,19.342385346178432,706.7383421209291,629.3688007362153
407,2019-01-03,INFY,EQ,669.05,672.0,677.0,663.1,668.0,669.15,669.66,6827249,4571929258.0,125781,3676359,53.85,1,2019,0.0149465660264525,Slight or No Change,0.022790663118651047,670.3238095238095,662.5838235294115,HODL,666.010714285715,17.37496185467733,700.7606379950697,631.2607905763604
408,2019-01-04,INFY,EQ,669.15,671.75,673.9,651.0,660.25,661.05,660.17,7889310,5208304589.0,187590,3747741,47.5,1,2019,-1.210490921318097,Negative,0.02579188037838559,669.3547619047619,662.7205882352938,HODL,662.7964285714294,13.012958988996392,688.8223465494222,636.7705105934366
409,2019-01-07,INFY,EQ,661.05,665.0,673.6,661.5,671.7,671.7,667.51,8046340,5370973787.0,132736,4711672,58.56,1,2019,1.61107329248924,Positive,0.023258695121184187,669.5071428571429,663.3338235294115,HODL,661.1750000000009,9.786426038975607,680.7478520779521,641.6021479220497
410,2019-01-08,INFY,EQ,671.7,674.95,677.45,668.55,670.0,670.05,672.86,8621545,5801122720.0,134369,5652959,65.57,1,2019,-0.2456453774006384,Slight or No Change,0.023813012466302703,668.9,663.8735294117644,HODL,660.7071428571436,9.126606437000635,678.9603557311449,642.4539299831423
411,2019-01-09,INFY,EQ,670.05,686.2,689.8,664.0,675.6,676.1,678.41,18130292,12299738075.0,314702,8029281,44.29,1,2019,0.9029176927095149,Slight Positive,0.02460614169913288,669.2285714285714,664.8941176470585,HODL,661.510714285715,9.975242016996763,681.4611983197086,641.5602302517215
412,2019-01-10,INFY,EQ,676.1,681.6,682.0,672.55,680.8,679.7,677.63,9572493,6486610276.0,141449,6064060,63.35,1,2019,0.5324656115959225,Slight Positive,0.023876055944155757,669.4761904761905,666.676470588235,HODL,662.4142857142866,11.032494462581251,684.4792746394492,640.3492967891241
413,2019-01-11,INFY,EQ,679.7,680.2,685.5,672.5,684.35,683.5,679.18,12281903,8341603861.0,159694,6409592,52.19,1,2019,0.5590701780197049,Slight Positive,0.023820472517218447,669.7142857142857,668.522058823529,HODL,665.0785714285722,11.31586215295504,687.7102957344823,642.4468471226621
414,2019-01-14,INFY,EQ,683.5,707.0,710.2,695.95,701.3,701.9,701.27,19312937,13543620376.0,289248,7316609,37.88,1,2019,2.6920263350402207,Positive,0.03317062190914452,669.9119047619048,670.8882352941173,SELL,668.8571428571437,14.038530182012005,696.9342032211676,640.7800824931197
415,2019-01-15,INFY,EQ,701.9,707.2,730.0,707.2,728.3,726.6,721.52,19671304,14193222353.0,285205,8770235,44.58,1,2019,3.5190198033908,Among top gainers,0.03518559294549503,670.8904761904762,673.4676470588231,HODL,674.7535714285723,19.203640122564256,713.1608516737008,636.3462911834438
416,2019-01-16,INFY,EQ,726.6,729.9,737.8,728.5,735.95,736.8,734.12,9658944,7090838080.0,175301,3769918,39.03,1,2019,1.4037985136250877,Positive,0.03507892762286981,672.9095238095239,675.5382352941172,HODL,680.467857142858,24.595845546204902,729.6595482352677,631.2761660504482
417,2019-01-17,INFY,EQ,736.8,735.8,739.0,729.1,733.2,733.35,733.06,6903771,5060865130.0,155361,3662842,53.06,1,2019,-0.4682410423452632,Slight or No Change,0.03630043483205342,675.6119047619047,677.6647058823525,HODL,685.9250000000009,27.30304118030063,740.5310823606021,631.3189176393996
418,2019-01-18,INFY,EQ,733.35,730.0,736.2,726.3,734.0,730.95,730.43,5902151,4311101798.0,117506,3555997,60.25,1,2019,-0.3272652894252381,Slight or No Change,0.039808538695843505,678.7595238095239,679.532352941176,HODL,691.067857142858,28.58219326746796,748.2322436777939,633.903470607922
419,2019-01-21,INFY,EQ,730.95,738.2,751.0,734.0,743.25,745.0,744.87,8129422,6055327086.0,207759,4205100,51.73,1,2019,1.9221560982283223,Positive,0.03980007613545644,682.4714285714286,681.7279411764702,BUY,696.7785714285723,30.878693888579363,758.5359592057309,635.0211836514136
420,2019-01-22,INFY,EQ,745.0,741.25,749.0,734.0,747.0,745.35,739.94,6723375,4974904339.0,184880,4348471,64.68,1,2019,0.04697986577182345,Slight or No Change,0.04125803329835481,687.1928571428572,683.4955882352937,HODL,702.2285714285724,32.30848134830552,766.8455341251835,637.6116087319614
421,2019-01-23,INFY,EQ,745.35,742.35,742.6,729.2,731.65,731.65,735.7,7212099,5305910422.0,114457,4265475,59.14,1,2019,-1.8380626551284696,Negative,0.0472858741029291,691.1285714285715,684.9735294117643,HODL,706.6928571428581,31.69846427452696,770.089785691912,643.2959285938042
422,2019-01-24,INFY,EQ,731.65,728.1,736.1,721.0,734.0,732.0,727.66,7429783,5406365018.0,138534,3721327,50.09,1,2019,0.04783708057132241,Slight or No Change,0.03291476539815257,695.3166666666667,686.8411764705878,HODL,711.7607142857153,29.430388393458564,770.6214910726324,652.8999374987982
423,2019-01-25,INFY,EQ,732.0,728.0,737.9,724.25,730.3,730.35,731.7,5543112,4055912046.0,86157,3056302,55.14,1,2019,-0.22540983606557094,Slight or No Change,0.02929013950169045,698.8190476190478,688.2397058823525,HODL,715.950000000001,27.3930367345291,770.7360734690592,661.1639265309427
424,2019-01-28,INFY,EQ,730.35,731.0,732.6,719.0,731.0,727.95,725.12,7944693,5760882919.0,128705,5442114,68.5,1,2019,-0.3286095707537462,Slight or No Change,0.02912945886311721,702.2000000000002,689.967647058823,HODL,720.0857142857154,24.103386520549954,768.2924873268154,671.8789412446155
425,2019-01-29,INFY,EQ,727.95,725.5,732.85,716.5,730.05,727.9,721.76,6760819,4879714903.0,137242,4100300,60.65,1,2019,-0.006868603612897317,Slight or No Change,0.029014237148846916,705.4833333333333,691.5382352941172,HODL,723.7857142857154,20.545095134038952,764.8759045537932,682.6955240176375
426,2019-01-30,INFY,EQ,727.9,727.9,734.8,721.1,724.3,725.9,726.45,5763026,4186556192.0,125751,3267862,56.7,1,2019,-0.2747630168979276,Slight or No Change,0.017640120234686103,708.3809523809525,692.9323529411761,HODL,727.0857142857152,16.16209274070066,759.4098997671165,694.7615288043139
427,2019-01-31,INFY,EQ,725.9,726.0,751.3,726.0,750.0,749.55,744.47,13825233,10292423935.0,265809,8145259,58.92,1,2019,3.25802452128392,Among top gainers,0.04066307592310582,712.2142857142858,694.4558823529408,HODL,731.8035714285724,11.398675096553955,754.6009216216803,709.0062212354644
428,2019-02-01,INFY,EQ,749.55,751.35,762.5,744.5,756.7,757.05,753.37,6276585,4728608322.0,119145,2274954,36.25,2,2019,1.0006003602161195,Positive,0.03438054545712864,716.4000000000001,695.9558823529408,HODL,735.742857142858,9.66752806573861,755.0779132743353,716.4078010113808
429,2019-02-04,INFY,EQ,757.05,757.0,762.5,749.2,755.9,755.9,754.39,3945391,2976361897.0,110537,1894178,48.01,2,2019,-0.15190542236311888,Slight or No Change,0.03474033734061838,720.9166666666667,697.7647058823525,HODL,737.8357142857151,10.65685818496075,759.1494306556366,716.5219979157936
430,2019-02-05,INFY,EQ,755.9,747.0,759.95,747.0,755.0,754.85,753.48,4694366,3537094843.0,98651,2610466,55.61,2,2019,-0.13890726286545085,Slight or No Change,0.03454935295551116,724.8761904761906,700.0661764705878,HODL,739.1250000000009,11.574287650482864,762.2735753009666,715.9764246990352
431,2019-02-06,INFY,EQ,754.85,755.55,766.95,754.35,763.75,763.3,762.75,5880482,4485360735.0,150791,3188901,54.23,2,2019,1.1194277008677034,Positive,0.03361914593806292,729.3166666666667,702.9617647058819,HODL,741.2642857142865,13.092987385698054,767.4502604856826,715.0783109428904
432,2019-02-07,INFY,EQ,763.3,763.05,769.45,761.0,763.0,764.0,766.2,3961797,3035522378.0,102039,2154773,54.39,2,2019,0.09170706144374652,Slight or No Change,0.033395660956334255,733.502380952381,705.8132352941172,HODL,743.6250000000008,14.035802435226973,771.6966048704547,715.5533951295469
433,2019-02-08,INFY,EQ,764.0,760.0,772.25,754.9,760.9,760.9,763.4,5915169,4515625944.0,92824,2722938,46.03,2,2019,-0.4057591623036649,Slight or No Change,0.03386441817855606,737.3690476190476,709.186764705882,HODL,744.760714285715,14.7792106921188,774.3191356699526,715.2022929014774
434,2019-02-11,INFY,EQ,760.9,766.9,768.75,759.0,760.45,762.8,764.82,5500216,4206653296.0,101154,3149841,57.27,2,2019,0.24970429754238574,Slight or No Change,0.015604429119509535,741.145238095238,712.5338235294114,HODL,746.0071428571435,15.548545036368184,777.1042329298799,714.9100527844072
435,2019-02-12,INFY,EQ,762.8,760.35,760.35,741.0,750.4,750.45,748.38,7310690,5471189241.0,148513,3259568,44.59,2,2019,-1.6190351337178719,Negative,0.021731136502467472,743.4571428571429,715.6632352941173,HODL,747.3500000000007,15.01591463442722,777.3818292688552,717.3181707311462
436,2019-02-13,INFY,EQ,750.45,750.1,759.7,743.65,754.0,754.9,753.01,5050182,3802821368.0,133702,2418277,47.88,2,2019,0.5929775468052512,Slight Positive,0.022859323741002423,744.8047619047619,718.5485294117644,HODL,748.9857142857151,14.45186211815028,777.8894385220157,720.0819900494145
437,2019-02-14,INFY,EQ,754.9,751.0,753.0,737.25,740.35,740.05,745.6,4610535,3437611370.0,113149,2466085,53.49,2,2019,-1.9671479666180993,Negative,0.030155512437574927,744.9595238095238,720.9926470588232,HODL,749.6785714285721,13.702803114236152,777.0841776570444,722.2729652000999
438,2019-02-15,INFY,EQ,740.05,742.3,746.5,732.6,742.05,741.95,739.44,5586389,4130795666.0,93850,2900003,51.91,2,2019,0.2567394094993736,Slight or No Change,0.026508692078106237,745.3690476190475,723.4338235294115,HODL,750.6785714285721,12.44856671217683,775.5757048529258,725.7814380042184
439,2019-02-18,INFY,EQ,741.95,742.35,747.65,736.0,741.0,741.05,739.9,5346825,3956112148.0,105532,3060004,57.23,2,2019,-0.12130197452659976,Slight or No Change,0.026130506763082425,745.8499999999999,725.6691176470586,HODL,751.6178571428578,11.010704706446793,773.6392665557514,729.5964477299642
440,2019-02-19,INFY,EQ,741.05,739.1,740.55,721.3,724.0,724.3,726.7,9401334,6831940831.0,124664,4041288,42.99,2,2019,-2.260306322110517,Negative,0.03187494139860949,744.8642857142856,727.2941176470586,HODL,751.5035714285721,11.302611411792256,774.1087942521566,728.8983486049875
441,2019-02-20,INFY,EQ,724.3,727.0,743.0,726.05,740.55,740.7,734.78,5210675,3828686486.0,130965,2558375,49.1,2,2019,2.2642551428966096,Positive,0.04319894875794472,744.6428571428571,729.3985294117643,HODL,750.8714285714293,11.662047489572966,774.1955235505752,727.5473335922834
442,2019-02-21,INFY,EQ,740.7,738.0,738.0,727.1,734.0,733.45,732.23,7202786,5274097399.0,151794,4504900,62.54,2,2019,-0.978803834210884,Slight Negative,0.041547310072842736,744.7285714285714,731.5279411764703,HODL,749.1857142857151,12.38358759644998,773.952889478615,724.4185390928152
